District,year,month,mean
Sahibganj,2017,9,24.117843742259968
Dumka,2017,9,24.41168907451729
Gumla,2017,9,24.762673475999794
Jamtara,2017,9,24.39999537198759
Latehar,2017,9,24.22837191465058
Palamu,2017,9,22.292079917142754
Pashchim Singhbhum,2017,9,24.089384792998423
Seraikela_Kharsawan,2017,9,22.893202833615774
Simdega,2017,9,24.04888339474914
Deoghar,2017,9,23.91369006429161
Godda,2017,9,24.238846606693066
Lohardaga,2017,9,24.634639745922186
Ranchi,2017,9,24.48245348268321
Dhanbad,2017,9,23.989927745658232
Purba Singhbhum,2017,10,22.776329172321105
Bokaro,2017,10,22.709911382620895
Chatra,2017,10,19.169574851993364
Garhwa,2017,10,13.82199203977447
Giridih,2017,10,21.704783396305924
Hazaribag,2017,10,21.68814811449706
Koderma,2017,10,20.103990668489192
Pakur,2017,10,22.897235257351646
Sahibganj,2017,10,22.621585420896807
Dumka,2017,10,22.89090700464033
Gumla,2017,10,20.762303178032507
Jamtara,2017,10,22.966036409904397
Latehar,2017,10,19.85607614331567
Palamu,2017,10,15.055528615335083
Pashchim Singhbhum,2017,10,22.13235690188427
Seraikela_Kharsawan,2017,10,22.4428660923674
Simdega,2017,10,19.479690021263426
Deoghar,2017,10,22.441284959662813
Godda,2017,10,22.270392765424162
Lohardaga,2017,10,21.520435917776748
Ranchi,2017,10,22.035822799416554
Dhanbad,2017,10,22.715186551616824
Purba Singhbhum,2017,11,14.598585473201359
Bokaro,2017,11,13.379907991906377
Chatra,2017,11,7.972626165676172
Garhwa,2017,11,5.0843686498365415
Giridih,2017,11,10.836433493807485
Hazaribag,2017,11,11.547867866212563
Koderma,2017,11,8.391249051629018
Pakur,2017,11,15.511332585261414
Sahibganj,2017,11,15.359568250744028
Dumka,2017,11,14.022221179379303
Gumla,2017,11,11.239921507196675
Jamtara,2017,11,13.734743091554634
Latehar,2017,11,9.49198598900904
Palamu,2017,11,5.602273480209377
Pashchim Singhbhum,2017,11,13.773721261040645
Seraikela_Kharsawan,2017,11,14.035646542993783
Simdega,2017,11,9.124888343225024
Deoghar,2017,11,12.220330101526486
Godda,2017,11,13.158873179045129
Lohardaga,2017,11,11.629758454053603
Ranchi,2017,11,13.317139003810349
Dhanbad,2017,11,13.460575806510171
Purba Singhbhum,2017,12,9.804469284065709
Bokaro,2017,12,6.966846970992869
Chatra,2017,12,3.8076003705671635
Garhwa,2017,12,3.097225440284739
Giridih,2017,12,5.491149158682209
Hazaribag,2017,12,5.786549173787186
Koderma,2017,12,4.572355204865643
Pakur,2017,12,9.704583064057068
Sahibganj,2017,12,9.510669953739342
Dumka,2017,12,8.344243210790111
Gumla,2017,12,5.336968194970991
Jamtara,2017,12,7.5751442946890695
Latehar,2017,12,4.578251670422742
Palamu,2017,12,2.9894784720905343
Pashchim Singhbhum,2017,12,7.309971803928602
Seraikela_Kharsawan,2017,12,7.762711833550782
Simdega,2017,12,4.227005671153091
Deoghar,2017,12,6.662037593679544
Godda,2017,12,7.407789811122437
Lohardaga,2017,12,5.484200200395724
Ranchi,2017,12,6.987800950877519
Dhanbad,2017,12,6.685873617977158
Purba Singhbhum,2018,1,4.557458650055454
Bokaro,2018,1,3.4661165300274996
Chatra,2018,1,2.874203144950743
Garhwa,2018,1,2.629929367137279
Giridih,2018,1,3.4392078790276193
Hazaribag,2018,1,3.3099868283461924
Koderma,2018,1,3.713677788629502
Pakur,2018,1,5.994681019819419
Sahibganj,2018,1,5.721769158777941
Dumka,2018,1,4.835810868172139
Gumla,2018,1,3.046516274633807
Jamtara,2018,1,4.335358493233029
Latehar,2018,1,2.9383304489601136
Palamu,2018,1,2.6685075745292965
Pashchim Singhbhum,2018,1,3.2835062828690926
Seraikela_Kharsawan,2018,1,3.530496385812144
Simdega,2018,1,2.8286665089405023
Deoghar,2018,1,4.041988666302546
Godda,2018,1,4.550174693740424
Lohardaga,2018,1,2.6572163873312005
Ranchi,2018,1,3.6093137052307935
Dhanbad,2018,1,3.4058665709010043
Purba Singhbhum,2018,2,2.5444201267010054
Bokaro,2018,2,2.6563749967279637
Chatra,2018,2,2.756025210579002
Garhwa,2018,2,3.4539509661512002
Giridih,2018,2,2.7454877954282546
Hazaribag,2018,2,2.5033324099339844
Koderma,2018,2,3.1311422254661143
Pakur,2018,2,3.844383313805652
Sahibganj,2018,2,3.3524547068872197
Dumka,2018,2,2.7235059061066638
Gumla,2018,2,2.604624886733213
Jamtara,2018,2,3.224674495604026
Latehar,2018,2,2.705524972449776
Palamu,2018,2,3.0329253097586677
Pashchim Singhbhum,2018,2,2.1817121842172935
Seraikela_Kharsawan,2018,2,2.4233284382882943
Simdega,2018,2,2.7042029269311056
Deoghar,2018,2,2.586127908203383
Godda,2018,2,3.173175818583841
Lohardaga,2018,2,2.6202434979557423
Ranchi,2018,2,2.4804406469212688
Dhanbad,2018,2,2.7869816008683217
Purba Singhbhum,2018,3,2.201901956391654
Bokaro,2018,3,2.397748974237928
Chatra,2018,3,2.550988771796204
Garhwa,2018,3,2.4692856994993164
Giridih,2018,3,2.1460560747164803
Hazaribag,2018,3,2.2950057720472388
Koderma,2018,3,2.3500611169952923
Pakur,2018,3,2.763089284898716
Sahibganj,2018,3,2.660889892243125
Dumka,2018,3,2.1285926011225285
Gumla,2018,3,2.3149442664115414
Jamtara,2018,3,2.4526579925960297
Latehar,2018,3,2.3787243485070655
Palamu,2018,3,2.456953537905799
Pashchim Singhbhum,2018,3,2.0451597491634526
Seraikela_Kharsawan,2018,3,2.1518709564539265
Simdega,2018,3,2.431439718011329
Deoghar,2018,3,2.1124775451105093
Godda,2018,3,2.476588904208019
Lohardaga,2018,3,2.2298511031426886
Ranchi,2018,3,2.096883505132995
Dhanbad,2018,3,2.4344162354127645
Purba Singhbhum,2018,4,7.2065056772807194
Bokaro,2018,4,3.0313572005159073
Chatra,2018,4,2.6481167896382396
Garhwa,2018,4,2.3542197529913516
Giridih,2018,4,2.7157702958918306
Hazaribag,2018,4,2.7246421979691284
Koderma,2018,4,2.525703685954937
Pakur,2018,4,5.747457565685426
Sahibganj,2018,4,6.265190735886722
Dumka,2018,4,4.502869317653915
Gumla,2018,4,3.122749362718655
Jamtara,2018,4,5.162219791886743
Latehar,2018,4,2.7949046954590133
Palamu,2018,4,2.4425848404140367
Pashchim Singhbhum,2018,4,5.70967693668504
Seraikela_Kharsawan,2018,4,4.828408685890404
Simdega,2018,4,3.915158173659882
Deoghar,2018,4,3.5352912324948806
Godda,2018,4,5.559468067571687
Lohardaga,2018,4,2.935696944893834
Ranchi,2018,4,3.7503280072825977
Dhanbad,2018,4,3.9528089207984998
Purba Singhbhum,2018,5,5.9789943723247925
Bokaro,2018,5,3.7749324129988313
Chatra,2018,5,3.2197648075002228
Garhwa,2018,5,2.7781002443608513
Giridih,2018,5,4.051410183049456
Hazaribag,2018,5,3.3231158973488597
Koderma,2018,5,3.4228749610202343
Pakur,2018,5,17.599146271013286
Sahibganj,2018,5,19.2296106726978
Dumka,2018,5,10.979178768243749
Gumla,2018,5,4.648431977944312
Jamtara,2018,5,6.745727481928636
Latehar,2018,5,3.4795192526298644
Palamu,2018,5,2.7908030086644624
Pashchim Singhbhum,2018,5,8.128198574065973
Seraikela_Kharsawan,2018,5,4.071620186822951
Simdega,2018,5,4.756551461839815
Deoghar,2018,5,8.164803326860616
Godda,2018,5,13.088043100215156
Lohardaga,2018,5,4.107794489415641
Ranchi,2018,5,4.045619084270241
Dhanbad,2018,5,3.280083640577207
Purba Singhbhum,2018,6,9.88249105120538
Bokaro,2018,6,11.009905805363992
Chatra,2018,6,7.439042451684729
Garhwa,2018,6,5.318162854449873
Giridih,2018,6,9.751433372124021
Hazaribag,2018,6,9.594219325886666
Koderma,2018,6,8.7532544069177
Pakur,2018,6,16.123956202247363
Sahibganj,2018,6,17.36401982926723
Dumka,2018,6,12.87965035593984
Gumla,2018,6,10.820637294506907
Jamtara,2018,6,11.585564872185985
Latehar,2018,6,7.457289559706323
Palamu,2018,6,4.78589070170481
Pashchim Singhbhum,2018,6,11.24611725987003
Seraikela_Kharsawan,2018,6,9.06836709531934
Simdega,2018,6,11.240569740066084
Deoghar,2018,6,11.302375561023272
Godda,2018,6,11.438630754660325
Lohardaga,2018,6,9.25393503567819
Ranchi,2018,6,9.977205614146474
Dhanbad,2018,6,7.699848809224267
Purba Singhbhum,2018,7,23.31285673469614
Bokaro,2018,7,23.16606124686529
Chatra,2018,7,17.14437893995577
Garhwa,2018,7,17.066407467762314
Giridih,2018,7,19.25911496042475
Hazaribag,2018,7,20.676087235759567
Koderma,2018,7,16.61937762849925
Pakur,2018,7,23.53300571310984
Sahibganj,2018,7,23.424822840812013
Dumka,2018,7,22.32675681158803
Gumla,2018,7,23.449278393503842
Jamtara,2018,7,23.17941640762769
Latehar,2018,7,20.426161282173364
Palamu,2018,7,15.32841117410476
Pashchim Singhbhum,2018,7,23.50110642936642
Seraikela_Kharsawan,2018,7,22.31673377307879
Simdega,2018,7,24.366540743532898
Deoghar,2018,7,20.6413200445782
Godda,2018,7,19.939023575385846
Lohardaga,2018,7,22.76495078921889
Ranchi,2018,7,22.740139862987487
Dhanbad,2018,7,19.768521079062438
Purba Singhbhum,2018,8,25.069485268119315
Bokaro,2018,8,25.31092454074207
Chatra,2018,8,24.86539258720252
Garhwa,2018,8,25.03681362785376
Giridih,2018,8,25.096774572864962
Hazaribag,2018,8,25.18058606435103
Koderma,2018,8,24.82812824064089
Pakur,2018,8,24.927098549562643
Sahibganj,2018,8,24.808642428880965
Dumka,2018,8,25.002035098097046
Gumla,2018,8,25.181017392134383
Jamtara,2018,8,25.190841451916732
Latehar,2018,8,25.014031053329592
Palamu,2018,8,24.95069244124083
Pashchim Singhbhum,2018,8,25.130726002067544
Seraikela_Kharsawan,2018,8,25.04120549594807
Simdega,2018,8,25.269603675182598
Deoghar,2018,8,25.00256256241584
Godda,2018,8,24.701803672560352
Lohardaga,2018,8,25.156017702732363
Ranchi,2018,8,25.2361674783066
Dhanbad,2018,8,25.28089861989144
Purba Singhbhum,2018,9,24.1382591073375
Bokaro,2018,9,23.957627614497905
Chatra,2018,9,21.997201030013642
Garhwa,2018,9,21.0570683865708
Giridih,2018,9,22.795256149325677
Hazaribag,2018,9,23.389583707097945
Koderma,2018,9,22.483214859309193
Pakur,2018,9,23.650213084404747
Sahibganj,2018,9,23.15982351078743
Dumka,2018,9,23.644041305789987
Gumla,2018,9,23.65736567797023
Jamtara,2018,9,23.71947636323816
Latehar,2018,9,22.340118701395166
Palamu,2018,9,21.524501641197098
Pashchim Singhbhum,2018,9,23.98538636599934
Seraikela_Kharsawan,2018,9,23.827992545867055
Simdega,2018,9,23.316414032338017
Deoghar,2018,9,23.235415913525614
Godda,2018,9,23.156936072791055
Lohardaga,2018,9,23.23622230274255
Ranchi,2018,9,23.756997252131978
Dhanbad,2018,9,23.657727012660434
Purba Singhbhum,2018,10,16.457601688187307
Bokaro,2018,10,14.737528217237589
Chatra,2018,10,8.97384857255235
Garhwa,2018,10,8.694806579576477
Giridih,2018,10,10.218818477714285
Hazaribag,2018,10,11.995603415989413
Koderma,2018,10,9.724711199922984
Pakur,2018,10,17.810727532350008
Sahibganj,2018,10,17.32067054861636
Dumka,2018,10,15.408823865692078
Gumla,2018,10,11.690488616099046
Jamtara,2018,10,14.64723928427442
Latehar,2018,10,9.46942948610876
Palamu,2018,10,8.916732686056443
Pashchim Singhbhum,2018,10,15.827847553793182
Seraikela_Kharsawan,2018,10,16.141187191592373
Simdega,2018,10,10.758154715319668
Deoghar,2018,10,11.77450607815334
Godda,2018,10,15.579534426399771
Lohardaga,2018,10,10.294989478645146
Ranchi,2018,10,14.037114407203296
Dhanbad,2018,10,14.10981070852296
Purba Singhbhum,2018,11,7.795477392119773
Bokaro,2018,11,6.354716714596189
Chatra,2018,11,3.426362845590109
Garhwa,2018,11,3.58043914657907
Giridih,2018,11,4.097631123276147
Hazaribag,2018,11,4.858374137804796
Koderma,2018,11,3.8856659432573752
Pakur,2018,11,10.102124880475056
Sahibganj,2018,11,10.4233467431365
Dumka,2018,11,7.261586490610557
Gumla,2018,11,4.811531442484349
Jamtara,2018,11,5.736070888766271
Latehar,2018,11,3.75149241102324
Palamu,2018,11,3.509924975511425
Pashchim Singhbhum,2018,11,7.30285538037301
Seraikela_Kharsawan,2018,11,7.159196845866344
Simdega,2018,11,3.966706449157968
Deoghar,2018,11,4.80533959381217
Godda,2018,11,7.709322203845701
Lohardaga,2018,11,4.273957901251945
Ranchi,2018,11,6.27189875961054
Dhanbad,2018,11,6.0437580415309196
Purba Singhbhum,2018,12,8.29121060438355
Bokaro,2018,12,7.489801115294546
Chatra,2018,12,5.591225402692566
Garhwa,2018,12,4.629026179349166
Giridih,2018,12,5.631105684959011
Hazaribag,2018,12,6.419227460276345
Koderma,2018,12,5.842549095133235
Pakur,2018,12,8.037402996463443
Sahibganj,2018,12,8.31310492183484
Dumka,2018,12,6.850258688253996
Gumla,2018,12,8.292844825586641
Jamtara,2018,12,6.974789291231986
Latehar,2018,12,6.830480244160102
Palamu,2018,12,4.64447539665608
Pashchim Singhbhum,2018,12,9.311101742677469
Seraikela_Kharsawan,2018,12,8.731661528782013
Simdega,2018,12,8.62408802451024
Deoghar,2018,12,5.741967287108134
Godda,2018,12,6.897376855390178
Lohardaga,2018,12,7.995502889327456
Ranchi,2018,12,8.682335569830165
Dhanbad,2018,12,6.922438178194849
Purba Singhbhum,2019,1,5.593724324349404
Bokaro,2019,1,4.633369261898283
Chatra,2019,1,3.835263094547053
Garhwa,2019,1,4.086480349571205
Giridih,2019,1,3.813692948431426
Hazaribag,2019,1,4.437061720145157
Koderma,2019,1,3.5148752797254343
Pakur,2019,1,4.95132303727912
Sahibganj,2019,1,5.512867161968697
Dumka,2019,1,4.412937333089783
Gumla,2019,1,6.055439707841416
Jamtara,2019,1,4.8348755963555545
Latehar,2019,1,4.93398115556499
Palamu,2019,1,3.425679380573003
Pashchim Singhbhum,2019,1,7.327613137287801
Seraikela_Kharsawan,2019,1,6.533677454472688
Simdega,2019,1,6.622075466178498
Deoghar,2019,1,3.6363596119730355
Godda,2019,1,4.109550454985227
Lohardaga,2019,1,5.890031971201374
Ranchi,2019,1,6.742695395542173
Dhanbad,2019,1,4.374082787379362
Purba Singhbhum,2019,2,4.867927096735191
Bokaro,2019,2,5.619186862373257
Chatra,2019,2,6.5112954420807645
Garhwa,2019,2,6.606042379420211
Giridih,2019,2,5.963247207168363
Hazaribag,2019,2,6.699629719005915
Koderma,2019,2,7.022499466791123
Pakur,2019,2,6.576439389979027
Sahibganj,2019,2,7.833299476793801
Dumka,2019,2,5.754344213823284
Gumla,2019,2,4.985776580641837
Jamtara,2019,2,5.82367868287922
Latehar,2019,2,6.004672748967695
Palamu,2019,2,5.561737973623069
Pashchim Singhbhum,2019,2,5.718257071716443
Seraikela_Kharsawan,2019,2,5.119153719467749
Simdega,2019,2,4.65375657019465
Deoghar,2019,2,5.044523386181409
Godda,2019,2,6.554967764786792
Lohardaga,2019,2,5.981443034176623
Ranchi,2019,2,5.659284281811115
Dhanbad,2019,2,6.289921472527861
Purba Singhbhum,2019,3,6.321639411460751
Bokaro,2019,3,5.287452388393005
Chatra,2019,3,4.511116135411696
Garhwa,2019,3,4.555378130366807
Giridih,2019,3,3.931824475182986
Hazaribag,2019,3,5.085261326546359
Koderma,2019,3,4.760062135346113
Pakur,2019,3,6.308395130290376
Sahibganj,2019,3,5.619475472945381
Dumka,2019,3,5.4108925555994345
Gumla,2019,3,3.7647358970152025
Jamtara,2019,3,4.406763052639168
Latehar,2019,3,4.688009373452324
Palamu,2019,3,3.712405492470169
Pashchim Singhbhum,2019,3,6.130649675430059
Seraikela_Kharsawan,2019,3,4.860703018555801
Simdega,2019,3,3.7603999311776786
Deoghar,2019,3,3.6577207731421195
Godda,2019,3,4.839534788104599
Lohardaga,2019,3,4.752835055800717
Ranchi,2019,3,5.343030997277916
Dhanbad,2019,3,5.15348052986689
Purba Singhbhum,2019,4,7.222331454481953
Bokaro,2019,4,4.464196674447624
Chatra,2019,4,2.944359901683487
Garhwa,2019,4,2.6856900905027654
Giridih,2019,4,4.514401432303448
Hazaribag,2019,4,3.879726391908594
Koderma,2019,4,3.6043129341502027
Pakur,2019,4,9.854322252779422
Sahibganj,2019,4,6.440462124067239
Dumka,2019,4,7.805263312566062
Gumla,2019,4,3.6920252308283357
Jamtara,2019,4,7.339458824098228
Latehar,2019,4,2.9942017901681943
Palamu,2019,4,2.4738214258824462
Pashchim Singhbhum,2019,4,7.047991267391328
Seraikela_Kharsawan,2019,4,5.395627827775813
Simdega,2019,4,4.485991075627868
Deoghar,2019,4,5.651328545318175
Godda,2019,4,5.59565282907367
Lohardaga,2019,4,3.3315027927097525
Ranchi,2019,4,5.074042637882142
Dhanbad,2019,4,5.896968846824589
Purba Singhbhum,2019,5,8.360448830295585
Bokaro,2019,5,5.0864647775962855
Chatra,2019,5,2.5207327245243305
Garhwa,2019,5,2.2828142002910257
Giridih,2019,5,3.9149578009349915
Hazaribag,2019,5,3.4983779998669493
Koderma,2019,5,2.6211305799157625
Pakur,2019,5,12.302410422717315
Sahibganj,2019,5,13.558726155369888
Dumka,2019,5,8.632071006188802
Gumla,2019,5,2.750781139758924
Jamtara,2019,5,7.427144934243475
Latehar,2019,5,2.381780906358929
Palamu,2019,5,2.223892078148209
Pashchim Singhbhum,2019,5,7.017885370401507
Seraikela_Kharsawan,2019,5,5.464231387697515
Simdega,2019,5,3.013043636669272
Deoghar,2019,5,5.889922450838628
Godda,2019,5,9.369392881648007
Lohardaga,2019,5,2.527632517335518
Ranchi,2019,5,4.712051853184133
Dhanbad,2019,5,5.9791006898079
Purba Singhbhum,2019,6,5.541629555418292
Bokaro,2019,6,5.005929210218144
Chatra,2019,6,4.230286254352591
Garhwa,2019,6,4.560578147455417
Giridih,2019,6,4.537043445590147
Hazaribag,2019,6,4.991377530409873
Koderma,2019,6,3.806193543033436
Pakur,2019,6,11.078694997829661
Sahibganj,2019,6,14.433676179209101
Dumka,2019,6,8.122378837901207
Gumla,2019,6,5.45214993612651
Jamtara,2019,6,7.283179225255226
Latehar,2019,6,4.371006225495357
Palamu,2019,6,3.61286517256802
Pashchim Singhbhum,2019,6,7.32761163884701
Seraikela_Kharsawan,2019,6,4.926387333601174
Simdega,2019,6,8.26653076803424
Deoghar,2019,6,5.824620594493979
Godda,2019,6,8.476071591287628
Lohardaga,2019,6,4.46630213916587
Ranchi,2019,6,5.551355706178071
Dhanbad,2019,6,5.287195489142585
Purba Singhbhum,2019,7,19.655759959476665
Bokaro,2019,7,22.708482863720935
Chatra,2019,7,19.408090227773453
Garhwa,2019,7,21.893022008052895
Giridih,2019,7,21.388850752978968
Hazaribag,2019,7,21.54586698999394
Koderma,2019,7,19.562954597102788
Pakur,2019,7,23.554803169177312
Sahibganj,2019,7,24.189892912387393
Dumka,2019,7,23.35493952951122
Gumla,2019,7,21.374968771090334
Jamtara,2019,7,22.678718306356583
Latehar,2019,7,21.86197475139518
Palamu,2019,7,20.933260068994926
Pashchim Singhbhum,2019,7,20.887898579751216
Seraikela_Kharsawan,2019,7,18.177630281765687
Simdega,2019,7,24.20257422709276
Deoghar,2019,7,22.230656265307775
Godda,2019,7,22.97883237261208
Lohardaga,2019,7,21.897031060360277
Ranchi,2019,7,21.824951729131218
Dhanbad,2019,7,22.086319617061204
Purba Singhbhum,2019,8,25.001832462799808
Bokaro,2019,8,25.095634690892737
Chatra,2019,8,24.495538317360054
Garhwa,2019,8,24.9999899980743
Giridih,2019,8,24.90099621443917
Hazaribag,2019,8,24.884561888526328
Koderma,2019,8,24.50908006536408
Pakur,2019,8,24.52169333178135
Sahibganj,2019,8,24.407429846647744
Dumka,2019,8,24.779361158578414
Gumla,2019,8,25.07464901663669
Jamtara,2019,8,24.81917581810482
Latehar,2019,8,24.74937055526634
Palamu,2019,8,24.814418784635507
Pashchim Singhbhum,2019,8,24.868356033315305
Seraikela_Kharsawan,2019,8,24.954247171976274
Simdega,2019,8,25.30387836417472
Deoghar,2019,8,24.796007925769562
Godda,2019,8,24.300340815152325
Lohardaga,2019,8,24.94064367285186
Ranchi,2019,8,24.974751284366764
Dhanbad,2019,8,25.02570135282007
Purba Singhbhum,2019,9,24.82010889193039
Bokaro,2019,9,24.93465987504035
Chatra,2019,9,24.708727104236157
Garhwa,2019,9,25.062531634083047
Giridih,2019,9,24.693823202062816
Hazaribag,2019,9,24.852998183313137
Koderma,2019,9,24.83432402862829
Pakur,2019,9,24.96587943806763
Sahibganj,2019,9,25.031998236026453
Dumka,2019,9,24.961745879876077
Gumla,2019,9,24.82952891719496
Jamtara,2019,9,24.80147501097994
Latehar,2019,9,24.644953975142958
Palamu,2019,9,24.94751050554866
Pashchim Singhbhum,2019,9,24.92223231543185
Seraikela_Kharsawan,2019,9,24.902103638820595
Simdega,2019,9,25.005100083693566
Deoghar,2019,9,24.918911011679707
Godda,2019,9,24.95616018397419
Lohardaga,2019,9,24.339055145756486
Ranchi,2019,9,24.80087649512674
Dhanbad,2019,9,24.90872002465291
Purba Singhbhum,2019,10,23.15667948234874
Bokaro,2019,10,22.938581411920666
Chatra,2019,10,22.416819225953684
Garhwa,2019,10,19.856920573317684
Giridih,2019,10,22.378290664978195
Hazaribag,2019,10,22.724211788404432
Koderma,2019,10,22.758365106942723
Pakur,2019,10,22.74587606063069
Sahibganj,2019,10,22.392660647793964
Dumka,2019,10,22.563074949816563
Gumla,2019,10,23.436601982719047
Jamtara,2019,10,22.91893117944572
Latehar,2019,10,22.564465272624663
Palamu,2019,10,20.720787236068002
Pashchim Singhbhum,2019,10,23.417185486837667
Seraikela_Kharsawan,2019,10,23.29075799253216
Simdega,2019,10,23.29436374084826
Deoghar,2019,10,22.63538800772351
Godda,2019,10,22.69291508598851
Lohardaga,2019,10,22.91635283374331
Ranchi,2019,10,23.2291428515108
Dhanbad,2019,10,22.505975905370338
Purba Singhbhum,2019,11,15.927159897545778
Bokaro,2019,11,16.420315150076668
Chatra,2019,11,12.833743877089326
Garhwa,2019,11,9.17901251041414
Giridih,2019,11,13.768972510881293
Hazaribag,2019,11,14.835510330569956
Koderma,2019,11,13.85719509829467
Pakur,2019,11,17.337856881467765
Sahibganj,2019,11,17.55270266310077
Dumka,2019,11,16.3228349581137
Gumla,2019,11,14.442404641534655
Jamtara,2019,11,15.414677464627863
Latehar,2019,11,13.199301048140537
Palamu,2019,11,10.20405859492002
Pashchim Singhbhum,2019,11,16.612833070831112
Seraikela_Kharsawan,2019,11,16.589882079081313
Simdega,2019,11,14.248949943980806
Deoghar,2019,11,15.257888869660258
Godda,2019,11,16.55983806104574
Lohardaga,2019,11,13.929933103305876
Ranchi,2019,11,15.373123028983082
Dhanbad,2019,11,16.27933922686886
Purba Singhbhum,2019,12,8.761042470100586
Bokaro,2019,12,9.592592659082287
Chatra,2019,12,7.146453099215566
Garhwa,2019,12,7.047728439553286
Giridih,2019,12,8.545402115625018
Hazaribag,2019,12,9.098074639996952
Koderma,2019,12,9.146943576384775
Pakur,2019,12,10.846218676780806
Sahibganj,2019,12,11.752125300171683
Dumka,2019,12,9.696204961906318
Gumla,2019,12,9.190226709604994
Jamtara,2019,12,9.208366629167172
Latehar,2019,12,7.397583327771117
Palamu,2019,12,6.636541257984798
Pashchim Singhbhum,2019,12,9.510157508033803
Seraikela_Kharsawan,2019,12,9.994171772251855
Simdega,2019,12,7.545904130109266
Deoghar,2019,12,8.656166770621066
Godda,2019,12,9.940520313222564
Lohardaga,2019,12,8.244425630569461
Ranchi,2019,12,9.385272125322999
Dhanbad,2019,12,9.771710819114261
Purba Singhbhum,2020,1,7.838015582829075
Bokaro,2020,1,8.277732897626121
Chatra,2020,1,10.63414011373735
Garhwa,2020,1,10.293930692292596
Giridih,2020,1,9.568351570246753
Hazaribag,2020,1,10.146587049368122
Koderma,2020,1,11.578392566600668
Pakur,2020,1,9.210341406045861
Sahibganj,2020,1,9.850428475128847
Dumka,2020,1,8.830917392551566
Gumla,2020,1,10.972923635941951
Jamtara,2020,1,9.286648539841716
Latehar,2020,1,9.911900133709718
Palamu,2020,1,8.996556953133474
Pashchim Singhbhum,2020,1,8.320972372937563
Seraikela_Kharsawan,2020,1,8.69715393151373
Simdega,2020,1,7.975290869051799
Deoghar,2020,1,8.553978799242618
Godda,2020,1,8.28625864885445
Lohardaga,2020,1,10.735546793777981
Ranchi,2020,1,9.805371008002458
Dhanbad,2020,1,8.013409219255667
Purba Singhbhum,2020,2,4.9748561291492805
Bokaro,2020,2,5.3688056714166965
Chatra,2020,2,6.518167558550089
Garhwa,2020,2,6.126523026154326
Giridih,2020,2,5.6470664544860085
Hazaribag,2020,2,6.367082488343791
Koderma,2020,2,7.569757081801322
Pakur,2020,2,7.001403528548755
Sahibganj,2020,2,7.300575978825871
Dumka,2020,2,6.239546325429112
Gumla,2020,2,7.734172233086137
Jamtara,2020,2,6.458659944730082
Latehar,2020,2,5.9075680305582114
Palamu,2020,2,5.351112611333667
Pashchim Singhbhum,2020,2,6.021044296164181
Seraikela_Kharsawan,2020,2,5.53911671527747
Simdega,2020,2,6.273682994347229
Deoghar,2020,2,5.631795651371269
Godda,2020,2,6.39641864483173
Lohardaga,2020,2,7.333552686221292
Ranchi,2020,2,6.562306480196722
Dhanbad,2020,2,5.0975375749249965
Purba Singhbhum,2020,3,4.682524787378931
Bokaro,2020,3,8.900287268998563
Chatra,2020,3,12.16613267682497
Garhwa,2020,3,12.546365948199593
Giridih,2020,3,11.202460950637636
Hazaribag,2020,3,11.735845619488167
Koderma,2020,3,11.957487852056436
Pakur,2020,3,6.1865437907653655
Sahibganj,2020,3,6.953110436028602
Dumka,2020,3,7.504914600412325
Gumla,2020,3,12.245797952877599
Jamtara,2020,3,9.550216133962543
Latehar,2020,3,12.54502073825056
Palamu,2020,3,11.661581994858208
Pashchim Singhbhum,2020,3,7.097760537839945
Seraikela_Kharsawan,2020,3,5.653125785184945
Simdega,2020,3,9.158006597923677
Deoghar,2020,3,8.143860584869763
Godda,2020,3,7.0981434486315615
Lohardaga,2020,3,14.165463425440082
Ranchi,2020,3,9.455917518521314
Dhanbad,2020,3,10.456983394642418
Purba Singhbhum,2020,4,7.075711800601943
Bokaro,2020,4,5.645168636955742
Chatra,2020,4,4.238396567385131
Garhwa,2020,4,4.574375204762189
Giridih,2020,4,6.501418088240053
Hazaribag,2020,4,6.047190727792619
Koderma,2020,4,4.86520170805395
Pakur,2020,4,7.768771131250065
Sahibganj,2020,4,6.942405337715702
Dumka,2020,4,6.601627660610944
Gumla,2020,4,9.182165447717749
Jamtara,2020,4,6.7570556003587114
Latehar,2020,4,5.530576593164912
Palamu,2020,4,3.8635946311425653
Pashchim Singhbhum,2020,4,9.940100830241573
Seraikela_Kharsawan,2020,4,6.025639886815926
Simdega,2020,4,10.76327815137943
Deoghar,2020,4,6.340948739875775
Godda,2020,4,7.651384737080749
Lohardaga,2020,4,6.772226350501396
Ranchi,2020,4,7.463558033188335
Dhanbad,2020,4,7.169865076534544
Purba Singhbhum,2020,5,8.631113782725267
Bokaro,2020,5,7.395646505158245
Chatra,2020,5,3.128060411020399
Garhwa,2020,5,3.61619537719446
Giridih,2020,5,7.672375735182519
Hazaribag,2020,5,5.767777289355637
Koderma,2020,5,7.064843087134622
Pakur,2020,5,10.786281958091138
Sahibganj,2020,5,9.234796603034093
Dumka,2020,5,8.162195916190713
Gumla,2020,5,7.722858482394273
Jamtara,2020,5,7.847036779609253
Latehar,2020,5,3.8739694005632024
Palamu,2020,5,2.716295400943682
Pashchim Singhbhum,2020,5,13.612108664115906
Seraikela_Kharsawan,2020,5,6.326690758147284
Simdega,2020,5,10.495816750972283
Deoghar,2020,5,7.228044394714679
