District,year,month,mean
Simdega,2018,12,12.615339457260106
Deoghar,2018,12,10.754203706160114
Godda,2018,12,11.264414207327318
Lohardaga,2018,12,8.740268952771215
Ranchi,2018,12,10.22718081305143
Dhanbad,2018,12,11.702071111492025
Purba Singhbhum,2019,1,12.63958901812011
Bokaro,2019,1,11.037761234100369
Chatra,2019,1,9.146966992262865
Garhwa,2019,1,10.045183683170693
Giridih,2019,1,10.246047107629318
Hazaribag,2019,1,9.721318716377578
Koderma,2019,1,9.76878994746675
Pakur,2019,1,11.920638111973695
Sahibganj,2019,1,12.051671589156916
Dumka,2019,1,11.579077918845917
Gumla,2019,1,10.219865687463436
Jamtara,2019,1,11.401531954515647
Latehar,2019,1,9.620195229402118
Palamu,2019,1,10.030201885447164
Pashchim Singhbhum,2019,1,11.860475872310323
Seraikela_Kharsawan,2019,1,12.40702001014202
Simdega,2019,1,12.503072431872328
Deoghar,2019,1,10.691612637326605
Godda,2019,1,11.124327246751555
Lohardaga,2019,1,9.188234656427715
Ranchi,2019,1,10.409724755981944
Dhanbad,2019,1,11.633908518296357
Purba Singhbhum,2019,2,16.745028563283462
Bokaro,2019,2,14.664525987616672
Chatra,2019,2,13.277719180153662
Garhwa,2019,2,14.09122561908584
Giridih,2019,2,13.88778721267695
Hazaribag,2019,2,13.567853621225629
Koderma,2019,2,13.48021673003807
Pakur,2019,2,14.066022364592357
Sahibganj,2019,2,14.17279660484986
Dumka,2019,2,14.147299754146898
Gumla,2019,2,13.83551401815994
Jamtara,2019,2,14.524374204300162
Latehar,2019,2,13.533469785207451
Palamu,2019,2,14.238540992569442
Pashchim Singhbhum,2019,2,15.96022156427545
Seraikela_Kharsawan,2019,2,16.324702546079756
Simdega,2019,2,16.147035493423736
Deoghar,2019,2,13.68750349465853
Godda,2019,2,13.56055892616132
Lohardaga,2019,2,12.74383505137411
Ranchi,2019,2,14.16088930163206
Dhanbad,2019,2,14.957047339103632
Purba Singhbhum,2019,3,22.052555262977545
Bokaro,2019,3,19.722623129726326
Chatra,2019,3,18.249716150146554
Garhwa,2019,3,19.115273879773394
Giridih,2019,3,19.800137249176533
Hazaribag,2019,3,18.562284033001404
Koderma,2019,3,19.133101479262162
Pakur,2019,3,19.898666176807286
Sahibganj,2019,3,19.392162714188668
Dumka,2019,3,20.304087680383393
Gumla,2019,3,18.57600202372256
Jamtara,2019,3,20.451975638734442
Latehar,2019,3,18.28403439732181
Palamu,2019,3,19.263132661527557
Pashchim Singhbhum,2019,3,20.395433742538835
Seraikela_Kharsawan,2019,3,20.954735324585215
Simdega,2019,3,20.87872117674461
Deoghar,2019,3,20.094033776111598
Godda,2019,3,19.527779000818622
Lohardaga,2019,3,17.569373876229477
Ranchi,2019,3,18.647079386643064
Dhanbad,2019,3,20.48290617876428
Purba Singhbhum,2019,4,24.449597115499532
Bokaro,2019,4,24.40309321572879
Chatra,2019,4,23.758874583682143
Garhwa,2019,4,24.241221219358135
Giridih,2019,4,24.054242727677465
Hazaribag,2019,4,23.618142123424885
Koderma,2019,4,24.519695468164365
Pakur,2019,4,24.201830678243315
Sahibganj,2019,4,23.589274395432366
Dumka,2019,4,24.26754589320981
Gumla,2019,4,21.913495802203435
Jamtara,2019,4,24.531107798715386
Latehar,2019,4,22.77677133886196
Palamu,2019,4,24.515569662748895
Pashchim Singhbhum,2019,4,23.70969909539673
Seraikela_Kharsawan,2019,4,24.274410393667516
Simdega,2019,4,23.817670730799154
Deoghar,2019,4,24.286048220214344
Godda,2019,4,24.489249128418784
Lohardaga,2019,4,21.104613414965186
Ranchi,2019,4,22.727516696259435
Dhanbad,2019,4,24.719591361727662
Purba Singhbhum,2019,5,26.122053755988688
Bokaro,2019,5,25.08827986520327
Chatra,2019,5,25.413726529532756
Garhwa,2019,5,26.144726373636907
Giridih,2019,5,25.45847754651479
Hazaribag,2019,5,24.839994531235114
